customer_id,customer_type,dynamic_segment,ACCOUNT_TYPE,PRODUCT_NAME,CURRENT_BALANCE,ACCT_AGE_YEARS,ACCT_OPEN_CHANNEL,AGE,AGE_CATEGORY,GENDER,marital_status,CITIZENSHIP,RESIDENCY_COUNTRY,INCOME,INCOME_BAND,OFAC,NNM,NAICS,pep,AVG_TRXNS_WEEK,AVG_TRXN_AMT,TRXN_AMT_MONTHLY,alerts,false_positives,false_negatives
aria_cust_000874,Individual,1,,,,,,48.5,40-49,F,Married,Germany,Germany,78823,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000875,Individual,1,,,,,,76.5,70+,F,Married,United States,United States,18000,<$30K,False,False,,False,2.326923076923077,3780.403846153846,16381.75,1,0,0
aria_cust_000876,Individual,1,,,,,,29.1,18-29,M,Married,United States,United States,67562,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000877,Individual,1,,,,,,31.9,30-39,M,Single,United States,United States,61622,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000878,Individual,1,,,,,,47.4,40-49,F,Single,United States,United States,46874,$30K-$60K,False,False,,False,2.076923076923077,4340.557692307692,18809.08333333333,1,1,0
aria_cust_000879,Individual,1,,,,,,35.5,30-39,F,Married,United States,United States,73703,$60K-$100K,False,False,,False,2.5961538461538463,5660.557692307692,24529.08333333333,1,0,0
aria_cust_000880,Individual,1,,,,,,59.4,50-59,F,Divorced,United States,United States,52710,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000881,Individual,1,,,,,,61.0,60-69,F,Widowed,Afghanistan,Afghanistan,57087,$30K-$60K,False,False,,False,2.1538461538461537,4784.115384615385,20731.166666666668,1,0,0
aria_cust_000882,Individual,1,,,,,,46.6,40-49,F,Married,Pakistan,Pakistan,49484,$30K-$60K,False,False,,False,2.1923076923076925,4869.826923076923,21102.58333333333,1,1,0
aria_cust_000883,Individual,1,,,,,,38.9,30-39,M,Divorced,United States,United States,42191,$30K-$60K,False,False,,False,2.019230769230769,11191.653846153846,48497.16666666666,1,1,0
aria_cust_000884,Individual,1,,,,,,48.2,40-49,M,Divorced,United States,United States,19010,<$30K,False,False,,False,2.730769230769231,5037.7307692307695,21830.166666666668,1,1,0
aria_cust_000885,Individual,1,,,,,,29.7,18-29,M,Single,United States,United States,43777,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000886,Individual,1,,,,,,40.5,40-49,F,Separated,United States,United States,64059,$60K-$100K,False,False,,False,1.0192307692307692,6183.692307692308,26796.0,1,0,0
aria_cust_000887,Individual,1,,,,,,32.6,30-39,F,Married,United States,United States,39114,$30K-$60K,False,False,,False,1.1538461538461535,11703.846153846154,50716.66666666666,1,1,0
aria_cust_000888,Individual,1,,,,,,23.2,18-29,F,Married,United States,United States,33962,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000889,Individual,1,,,,,,39.1,30-39,F,Married,United States,United States,34537,$30K-$60K,False,False,,False,2.269230769230769,9697.673076923076,42023.25,1,1,0
aria_cust_000890,Individual,1,,,,,,31.4,30-39,F,Single,United States,United States,42058,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000891,Individual,1,,,,,,49.0,40-49,M,Married,United States,United States,49680,$30K-$60K,False,False,,False,2.1923076923076925,5365.076923076923,23248.666666666668,1,1,0
aria_cust_000892,Individual,1,,,,,,25.2,18-29,F,Separated,United States,United States,78527,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000893,Individual,1,,,,,,65.2,60-69,F,Married,Sweden,Sweden,59338,$30K-$60K,False,False,,False,3.0961538461538463,5625.538461538462,24377.33333333333,1,1,0
aria_cust_000894,Individual,1,,,,,,30.2,30-39,F,Married,United States,United States,87113,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000895,Individual,1,,,,,,49.6,40-49,M,Married,United States,United States,88070,$60K-$100K,False,False,,False,4.307692307692308,17723.384615384617,76801.33333333333,1,1,0
aria_cust_000896,Individual,1,,,,,,59.4,50-59,F,Married,United States,United States,37431,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000897,Individual,1,,,,,,35.1,30-39,F,Single,United States,United States,42718,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000898,Individual,1,,,,,,37.8,30-39,M,Single,United States,United States,58845,$30K-$60K,False,False,,False,3.769230769230769,10058.71153846154,43587.75,1,1,0
aria_cust_000899,Individual,1,,,,,,30.6,30-39,F,Married,France,France,41890,$30K-$60K,False,False,,False,3.326923076923077,17840.26923076923,77307.83333333333,1,1,0
aria_cust_000900,Individual,1,,,,,,55.0,50-59,F,Divorced,United States,United States,71745,$60K-$100K,False,False,,False,2.576923076923077,7041.307692307692,30512.33333333333,1,1,0
aria_cust_000901,Individual,1,,,,,,34.8,30-39,F,Married,Sweden,Sweden,39859,$30K-$60K,False,False,,False,2.519230769230769,27847.115384615383,120670.83333333331,1,1,0
aria_cust_000902,Individual,1,,,,,,82.3,70+,M,Married,United States,United States,38975,$30K-$60K,False,False,,False,2.4423076923076925,4406.961538461538,19096.83333333333,1,1,0
aria_cust_000903,Individual,1,,,,,,32.1,30-39,M,Married,United States,United States,156659,$150K+,False,False,,False,2.8461538461538463,6360.307692307692,27561.33333333333,1,0,0
aria_cust_000904,Individual,1,,,,,,58.6,50-59,M,Single,United States,United States,42200,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000905,Individual,1,,,,,,39.6,30-39,M,Single,United States,United States,68215,$60K-$100K,False,False,,False,0.9230769230769232,5260.9807692307695,22797.58333333333,1,1,0
aria_cust_000906,Individual,1,,,,,,42.6,40-49,M,Married,United States,United States,48176,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000907,Individual,1,,,,,,61.4,60-69,F,Widowed,United States,United States,57297,$30K-$60K,False,False,,False,1.1923076923076923,9014.78846153846,39064.083333333336,1,1,0
aria_cust_000908,Individual,1,,,,,,25.8,18-29,F,Married,United States,United States,40008,$30K-$60K,False,False,,False,2.3846153846153846,6726.557692307692,29148.416666666668,1,0,0
aria_cust_000909,Individual,1,,,,,,28.5,18-29,M,Married,United States,United States,37261,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000910,Individual,1,,,,,,65.1,60-69,M,Widowed,United States,United States,130079,$100K-$150K,False,False,,False,,,,0,0,0
aria_cust_000911,Individual,1,,,,,,35.3,30-39,M,Widowed,United States,United States,47095,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000912,Individual,1,,,,,,47.3,40-49,M,Married,United States,United States,39721,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000913,Individual,1,,,,,,22.1,18-29,M,Married,United States,United States,18000,<$30K,False,False,,False,2.019230769230769,7374.384615384615,31955.666666666668,1,1,0
aria_cust_000914,Individual,1,,,,,,44.5,40-49,F,Single,United States,United States,86918,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000915,Individual,1,,,,,,60.3,60-69,M,Widowed,United States,United States,28866,<$30K,False,False,,False,1.0576923076923077,2175.980769230769,9429.25,1,1,0
aria_cust_000916,Individual,1,,,,,,43.9,40-49,F,Married,Australia,Australia,33203,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000917,Individual,1,,,,,,29.2,18-29,F,Single,United States,United States,53039,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000918,Individual,1,,,,,,51.9,50-59,F,Divorced,United States,United States,51370,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000919,Individual,1,,,,,,31.0,30-39,U,Married,United States,United States,27269,<$30K,False,False,,False,2.3461538461538463,5797.519230769231,25122.58333333333,1,1,0
aria_cust_000920,Individual,1,,,,,,34.2,30-39,M,Married,United States,United States,86486,$60K-$100K,False,False,,False,3.0384615384615383,6054.076923076923,26234.33333333333,1,1,0
aria_cust_000921,Individual,1,,,,,,43.0,40-49,M,Married,United States,United States,81633,$60K-$100K,False,False,,False,1.25,2622.5,11364.166666666666,1,1,0
aria_cust_000922,Individual,1,,,,,,49.0,40-49,F,Married,United States,United States,55957,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000923,Individual,1,,,,,,55.9,50-59,F,Single,United States,United States,209995,$150K+,False,False,,False,1.9615384615384612,4378.423076923077,18973.166666666668,1,1,0
aria_cust_000924,Individual,1,,,,,,47.5,40-49,M,Married,United States,United States,82259,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000925,Individual,1,,,,,,59.5,50-59,F,Divorced,United States,United States,40958,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000926,Individual,1,,,,,,44.6,40-49,M,Separated,United States,United States,37924,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000927,Individual,1,,,,,,60.6,60-69,M,Married,United States,United States,49246,$30K-$60K,False,False,,False,2.576923076923077,8120.596153846154,35189.25,1,1,0
aria_cust_000928,Individual,1,,,,,,52.6,50-59,M,Married,United States,United States,30255,$30K-$60K,False,False,,False,2.230769230769231,14461.576923076924,62666.833333333336,1,1,0
aria_cust_000929,Individual,1,,,,,,32.2,30-39,F,Married,United States,United States,65931,$60K-$100K,False,False,,False,2.019230769230769,6036.384615384615,26157.666666666668,1,1,0
aria_cust_000930,Individual,1,,,,,,54.3,50-59,U,Divorced,United States,United States,33774,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000931,Individual,1,,,,,,42.5,40-49,F,Single,United States,United States,91852,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000932,Individual,1,,,,,,46.4,40-49,F,Married,United States,United States,49895,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000933,Individual,1,,,,,,46.4,40-49,M,Married,United States,United States,27461,<$30K,False,False,,False,,,,0,0,0
aria_cust_000934,Individual,1,,,,,,25.0,18-29,F,Single,United States,United States,18914,<$30K,False,False,,False,,,,0,0,0
aria_cust_000935,Individual,1,,,,,,48.2,40-49,F,Married,Turkey,Turkey,47270,$30K-$60K,False,False,,False,1.2307692307692308,4922.653846153846,21331.5,1,1,0
aria_cust_000936,Individual,1,,,,,,61.2,60-69,M,Married,Cuba,Cuba,63568,$60K-$100K,False,False,,False,1.5,4325.596153846154,18744.25,1,0,0
aria_cust_000937,Individual,1,,,,,,43.7,40-49,F,Married,United States,United States,74459,$60K-$100K,False,False,,False,4.038461538461538,19204.94230769231,83221.41666666667,1,0,0
aria_cust_000938,Individual,1,,,,,,54.1,50-59,M,Married,United States,United States,66800,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000939,Individual,1,,,,,,41.3,40-49,M,Married,United States,United States,44316,$30K-$60K,False,False,,False,2.326923076923077,8562.01923076923,37102.083333333336,1,1,0
aria_cust_000940,Individual,1,,,,,,58.0,50-59,F,Married,Switzerland,Switzerland,27064,<$30K,False,False,,False,,,,0,0,0
aria_cust_000941,Individual,1,,,,,,33.7,30-39,F,Separated,United States,United States,45097,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000942,Individual,1,,,,,,25.2,18-29,M,Married,United States,United States,19754,<$30K,False,False,,False,2.2115384615384617,7903.673076923077,34249.25,1,1,0
aria_cust_000943,Individual,1,,,,,,32.3,30-39,F,Married,United States,United States,33692,$30K-$60K,False,False,,False,3.230769230769231,13169.75,57068.91666666666,1,0,0
aria_cust_000944,Individual,1,,,,,,75.2,70+,M,Widowed,United States,United States,46412,$30K-$60K,False,False,,False,1.3076923076923077,8977.76923076923,38903.66666666666,1,0,0
aria_cust_000945,Individual,1,,,,,,50.1,50-59,F,Single,Colombia,Colombia,172263,$150K+,False,False,,False,,,,0,0,0
aria_cust_000946,Individual,1,,,,,,32.1,30-39,M,Divorced,Venezuela,Venezuela,40566,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000947,Individual,1,,,,,,37.9,30-39,M,Married,United States,United States,83311,$60K-$100K,False,False,,False,2.0961538461538463,9102.03846153846,39442.16666666666,1,1,0
aria_cust_000948,Individual,1,,,,,,35.2,30-39,M,Married,Australia,Australia,77615,$60K-$100K,False,False,,False,2.4038461538461537,8821.788461538461,38227.75,1,0,0
aria_cust_000949,Individual,1,,,,,,28.2,18-29,M,Married,United States,United States,30003,$30K-$60K,False,False,,False,3.0576923076923075,5598.288461538462,24259.25,1,0,0
aria_cust_000950,Individual,1,,,,,,28.7,18-29,M,Married,United States,United States,69286,$60K-$100K,False,False,,False,3.5384615384615383,6524.346153846154,28272.166666666668,1,1,0
aria_cust_000951,Individual,1,,,,,,44.0,40-49,F,Married,United States,United States,53332,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000952,Individual,1,,,,,,45.8,40-49,F,Divorced,United States,United States,37137,$30K-$60K,False,False,,True,,,,0,0,0
aria_cust_000953,Individual,1,,,,,,41.9,40-49,F,Divorced,United States,United States,27091,<$30K,False,False,,False,,,,0,0,0
aria_cust_000954,Individual,1,,,,,,52.0,50-59,M,Separated,United States,United States,50229,$30K-$60K,False,False,,False,2.25,5191.307692307692,22495.666666666668,1,1,0
aria_cust_000955,Individual,1,,,,,,56.3,50-59,M,Married,United Kingdom,United Kingdom,61001,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000956,Individual,1,,,,,,39.7,30-39,M,Married,United States,United States,45394,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000957,Individual,1,,,,,,71.8,70+,F,Married,United States,United States,73568,$60K-$100K,False,False,,False,3.019230769230769,11802.21153846154,51142.91666666666,1,1,0
aria_cust_000958,Individual,1,,,,,,62.0,60-69,M,Divorced,United States,United States,61015,$60K-$100K,False,False,,False,3.3846153846153846,9322.153846153846,40396.0,1,1,0
aria_cust_000959,Individual,1,,,,,,69.4,60-69,F,Widowed,United States,United States,69171,$60K-$100K,False,False,,False,2.0,3383.8846153846152,14663.5,1,1,0
aria_cust_000960,Individual,1,,,,,,29.6,18-29,F,Single,United States,United States,53135,$30K-$60K,False,False,,False,3.6346153846153846,12455.384615384615,53973.333333333336,1,0,0
aria_cust_000961,Individual,1,,,,,,48.6,40-49,F,Married,United States,United States,80709,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000962,Individual,1,,,,,,57.6,50-59,F,Married,United States,United States,56756,$30K-$60K,False,False,,False,2.076923076923077,8995.211538461539,38979.25,1,1,0
aria_cust_000963,Individual,1,,,,,,51.5,50-59,F,Married,United States,United States,35531,$30K-$60K,False,False,,False,1.2307692307692308,9677.307692307691,41935.0,1,1,0
aria_cust_000964,Individual,1,,,,,,30.1,30-39,M,Married,United States,United States,43558,$30K-$60K,False,False,,False,4.557692307692308,9976.846153846154,43233.0,1,1,0
aria_cust_000965,Individual,1,,,,,,37.5,30-39,F,Separated,United States,United States,33289,$30K-$60K,False,False,,False,3.5,6259.826923076923,27125.916666666668,1,1,0
aria_cust_000966,Individual,1,,,,,,37.5,30-39,F,Married,United States,United States,48647,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000967,Individual,1,,,,,,41.3,40-49,F,Single,United States,United States,82394,$60K-$100K,False,False,,False,2.7115384615384617,9211.346153846154,39915.833333333336,1,1,0
aria_cust_000968,Individual,1,,,,,,45.4,40-49,M,Married,United States,United States,33112,$30K-$60K,False,False,,False,4.384615384615385,8100.096153846154,35100.416666666664,1,1,0
aria_cust_000969,Individual,1,,,,,,71.1,70+,M,Married,United Kingdom,United Kingdom,42945,$30K-$60K,False,False,,False,4.826923076923077,9563.442307692309,41441.583333333336,1,1,0
aria_cust_000970,Individual,1,,,,,,32.7,30-39,F,Single,United States,United States,29246,<$30K,False,False,,False,,,,0,0,0
aria_cust_000971,Individual,1,,,,,,30.6,30-39,M,Married,United States,United States,85307,$60K-$100K,False,False,,False,3.3653846153846154,9152.71153846154,39661.75,1,1,0
aria_cust_000972,Individual,1,,,,,,44.3,40-49,F,Married,United States,United States,41137,$30K-$60K,False,False,,False,1.0192307692307692,2378.25,10305.75,1,1,0
aria_cust_000973,Individual,1,,,,,,26.0,18-29,F,Single,United States,United States,37815,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000974,Individual,1,,,,,,38.6,30-39,F,Single,United States,United States,27944,<$30K,False,False,,False,,,,0,0,0
aria_cust_000975,Individual,1,,,,,,46.2,40-49,F,Divorced,Sweden,Sweden,111716,$100K-$150K,False,False,,False,1.0961538461538465,2962.153846153846,12836.0,1,1,0
aria_cust_000976,Individual,1,,,,,,55.9,50-59,F,Divorced,United States,United States,39553,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000977,Individual,1,,,,,,50.4,50-59,F,Married,United States,United States,20711,<$30K,False,False,,False,,,,0,0,0
aria_cust_000978,Individual,1,,,,,,39.0,30-39,F,Married,United States,United States,57352,$30K-$60K,False,False,,False,1.3269230769230769,2848.1153846153848,12341.833333333334,1,0,0
aria_cust_000979,Individual,1,,,,,,34.1,30-39,M,Single,Germany,Germany,55674,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000980,Individual,1,,,,,,47.9,40-49,M,Divorced,United States,United States,32164,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000981,Individual,1,,,,,,79.4,70+,F,Married,United States,United States,66834,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000982,Individual,1,,,,,,41.3,40-49,F,Married,United States,United States,70951,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000983,Individual,1,,,,,,46.6,40-49,F,Married,Netherlands,Netherlands,33495,$30K-$60K,False,False,,False,2.480769230769231,5915.692307692308,25634.666666666668,1,1,0
aria_cust_000984,Individual,1,,,,,,72.9,70+,M,Divorced,United States,United States,34322,$30K-$60K,False,False,,False,3.980769230769231,10902.615384615385,47244.66666666666,1,1,0
aria_cust_000985,Individual,1,,,,,,37.5,30-39,M,Married,United States,United States,59692,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000986,Individual,1,,,,,,33.5,30-39,F,Married,United States,United States,20919,<$30K,False,False,,False,1.25,3411.980769230769,14785.25,1,1,0
aria_cust_000987,Individual,1,,,,,,46.4,40-49,M,Single,United States,United States,70808,$60K-$100K,False,False,,False,2.4423076923076925,5216.326923076923,22604.08333333333,1,1,0
aria_cust_000988,Individual,1,,,,,,51.0,50-59,M,Single,United States,United States,63875,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_000989,Individual,1,,,,,,44.4,40-49,M,Divorced,United States,United States,45180,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000990,Individual,1,,,,,,32.6,30-39,F,Married,United States,United States,49730,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_000991,Individual,1,,,,,,82.9,70+,M,Widowed,United States,United States,35433,$30K-$60K,False,False,,False,2.1153846153846154,8358.961538461539,36222.16666666666,1,0,0
aria_cust_000992,Individual,1,,,,,,27.1,18-29,M,Single,United States,United States,26717,<$30K,False,False,,True,,,,0,0,0
aria_cust_000993,Individual,1,,,,,,60.3,60-69,F,Divorced,Mexico,Mexico,34606,$30K-$60K,False,False,,False,2.6153846153846154,6566.096153846154,28453.08333333333,1,1,0
aria_cust_000994,Individual,1,,,,,,45.6,40-49,M,Married,United States,United States,25970,<$30K,False,False,,False,,,,0,0,0
aria_cust_000995,Individual,1,,,,,,47.7,40-49,M,Married,United States,United States,41634,$30K-$60K,False,False,,False,3.519230769230769,9134.423076923076,39582.5,1,1,0
aria_cust_000996,Individual,1,,,,,,66.1,60-69,M,Widowed,United States,United States,41288,$30K-$60K,False,False,,False,3.4615384615384617,6512.192307692308,28219.5,1,1,0
aria_cust_000997,Individual,1,,,,,,66.1,60-69,M,Widowed,United States,United States,56684,$30K-$60K,False,False,,False,4.1923076923076925,8845.615384615385,38331.0,1,0,0
aria_cust_000998,Individual,1,,,,,,89.4,70+,M,Married,United States,United States,43135,$30K-$60K,False,False,,False,2.1153846153846154,4401.423076923077,19072.83333333333,1,1,0
aria_cust_000999,Individual,1,,,,,,35.4,30-39,F,Divorced,United States,United States,43608,$30K-$60K,False,False,,False,1.9038461538461535,4202.75,18211.916666666668,1,1,0
aria_cust_001000,Individual,1,,,,,,55.8,50-59,M,Married,Canada,Canada,45658,$30K-$60K,False,False,,False,2.480769230769231,9605.903846153846,41625.583333333336,1,0,0
aria_cust_001001,Individual,1,,,,,,40.6,40-49,F,Married,United States,United States,42176,$30K-$60K,False,False,,False,2.423076923076923,5675.096153846154,24592.08333333333,1,1,0
aria_cust_001002,Individual,1,,,,,,45.8,40-49,M,Married,United States,United States,20306,<$30K,False,False,,False,,,,0,0,0
aria_cust_001003,Individual,1,,,,,,34.2,30-39,F,Married,United States,United States,43042,$30K-$60K,False,False,,False,1.2884615384615383,9099.01923076923,39429.083333333336,1,1,0
aria_cust_001004,Individual,1,,,,,,68.5,60-69,F,Married,United States,United States,26693,<$30K,False,False,,False,2.519230769230769,6028.538461538462,26123.666666666668,1,1,0
aria_cust_001005,Individual,1,,,,,,72.7,70+,F,Married,United States,United States,27247,<$30K,False,False,,False,,,,0,0,0
aria_cust_001006,Individual,1,,,,,,55.4,50-59,M,Widowed,United States,United States,48038,$30K-$60K,False,False,,False,1.1346153846153846,2088.3653846153848,9049.583333333334,1,0,0
aria_cust_001007,Individual,1,,,,,,38.2,30-39,F,Married,United States,United States,54419,$30K-$60K,False,False,,False,2.576923076923077,9358.403846153846,40553.083333333336,1,1,0
aria_cust_001008,Individual,1,,,,,,53.3,50-59,U,Married,United States,United States,23751,<$30K,False,False,,False,1.9615384615384612,4613.115384615385,19990.166666666668,1,1,0
aria_cust_001009,Individual,1,,,,,,42.7,40-49,M,Married,United States,United States,32579,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001010,Individual,1,,,,,,27.5,18-29,M,Married,United States,United States,43045,$30K-$60K,False,False,,False,3.0576923076923075,5999.346153846154,25997.166666666668,1,1,0
aria_cust_001011,Individual,1,,,,,,50.2,50-59,M,Separated,United States,United States,84685,$60K-$100K,False,False,,False,3.6346153846153846,11893.557692307691,51538.75,1,1,0
aria_cust_001012,Individual,1,,,,,,47.0,40-49,M,Married,United States,United States,38960,$30K-$60K,False,False,,False,2.019230769230769,4021.557692307693,17426.75,1,1,0
aria_cust_001013,Individual,1,,,,,,61.2,60-69,M,Divorced,United States,United States,72755,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_001014,Individual,1,,,,,,54.2,50-59,F,Separated,United States,United States,36941,$30K-$60K,False,False,,False,2.5,7107.2307692307695,30798.0,1,1,0
aria_cust_001015,Individual,1,,,,,,45.0,40-49,M,Single,United States,United States,48400,$30K-$60K,False,False,,False,1.2115384615384617,28790.134615384617,124757.25,1,1,0
aria_cust_001016,Individual,1,,,,,,56.8,50-59,F,Divorced,United States,United States,86123,$60K-$100K,False,False,,False,2.1923076923076925,7992.961538461538,34636.166666666664,1,1,0
aria_cust_001017,Individual,1,,,,,,33.8,30-39,M,Married,United States,United States,24059,<$30K,False,False,,False,2.1538461538461537,4463.403846153846,19341.416666666668,1,1,0
aria_cust_001018,Individual,1,,,,,,47.4,40-49,F,Widowed,United States,United States,32896,$30K-$60K,False,False,,False,2.2884615384615383,5040.961538461538,21844.166666666668,1,1,0
aria_cust_001019,Individual,1,,,,,,57.8,50-59,F,Married,United States,United States,45363,$30K-$60K,False,False,,False,2.3846153846153846,6400.5,27735.5,1,0,0
aria_cust_001020,Individual,1,,,,,,49.2,40-49,M,Married,United States,United States,47276,$30K-$60K,False,False,,False,3.3076923076923075,7235.461538461538,31353.666666666668,1,1,0
aria_cust_001021,Individual,1,,,,,,74.2,70+,M,Married,United States,United States,36740,$30K-$60K,False,False,,False,5.384615384615385,8581.423076923076,37186.16666666666,1,1,0
aria_cust_001022,Individual,1,,,,,,52.2,50-59,F,Married,United States,United States,104129,$100K-$150K,False,False,,False,1.5,3222.269230769231,13963.166666666666,1,1,0
aria_cust_001023,Individual,1,,,,,,31.2,30-39,F,Single,United States,United States,29090,<$30K,False,False,,False,,,,0,0,0
aria_cust_001024,Individual,1,,,,,,44.8,40-49,F,Single,United States,United States,38762,$30K-$60K,False,False,,False,0.7115384615384616,4171.7307692307695,18077.5,1,1,0
aria_cust_001025,Individual,1,,,,,,39.7,30-39,M,Single,United States,United States,37365,$30K-$60K,False,False,,False,3.2884615384615383,38498.90384615384,166828.58333333334,1,1,0
aria_cust_001026,Individual,1,,,,,,60.5,60-69,M,Married,United States,United States,81848,$60K-$100K,False,False,,False,1.5192307692307692,3989.288461538461,17286.916666666668,1,0,0
aria_cust_001027,Individual,1,,,,,,67.6,60-69,F,Married,United States,United States,65735,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_001028,Individual,1,,,,,,33.4,30-39,F,Married,United States,United States,22499,<$30K,False,False,,False,2.480769230769231,4492.461538461538,19467.33333333333,1,1,0
aria_cust_001029,Individual,1,,,,,,25.6,18-29,F,Married,United States,United States,24008,<$30K,False,False,,False,,,,0,0,0
aria_cust_001030,Individual,1,,,,,,19.6,18-29,F,Single,United States,United States,37061,$30K-$60K,False,False,,False,2.5384615384615383,5090.403846153846,22058.416666666668,1,1,0
aria_cust_001031,Individual,1,,,,,,66.1,60-69,U,Married,United States,United States,24291,<$30K,False,False,,False,1.4807692307692308,7730.942307692308,33500.75,1,1,0
aria_cust_001032,Individual,1,,,,,,52.2,50-59,F,Single,Canada,Canada,66787,$60K-$100K,False,False,,False,2.3076923076923075,23051.23076923077,99888.66666666669,1,1,0
aria_cust_001033,Individual,1,,,,,,37.1,30-39,F,Married,United States,United States,81138,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_001034,Individual,1,,,,,,27.0,18-29,F,Single,United States,United States,45248,$30K-$60K,False,False,,False,1.0961538461538465,2315.826923076923,10035.25,1,1,0
aria_cust_001035,Individual,1,,,,,,82.1,70+,F,Single,United States,United States,38715,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001036,Individual,1,,,,,,45.3,40-49,F,Widowed,United States,United States,93748,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_001037,Individual,1,,,,,,57.0,50-59,F,Married,United States,United States,126810,$100K-$150K,False,False,,False,,,,0,0,0
aria_cust_001038,Individual,1,,,,,,43.8,40-49,M,Married,Australia,Australia,25683,<$30K,False,False,,False,,,,0,0,0
aria_cust_001039,Individual,1,,,,,,54.1,50-59,M,Married,United States,United States,41633,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001040,Individual,1,,,,,,33.6,30-39,F,Married,United States,United States,52615,$30K-$60K,False,False,,False,1.2692307692307692,3625.7115384615386,15711.416666666666,1,1,0
aria_cust_001041,Individual,1,,,,,,26.8,18-29,M,Single,United States,United States,36003,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001042,Individual,1,,,,,,45.4,40-49,M,Married,United States,United States,31072,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001043,Individual,1,,,,,,34.1,30-39,M,Married,United States,United States,27580,<$30K,False,False,,False,,,,0,0,0
aria_cust_001044,Individual,1,,,,,,51.8,50-59,M,Married,United States,United States,51313,$30K-$60K,False,False,,False,,,,0,0,0
aria_cust_001045,Individual,1,,,,,,50.4,50-59,M,Divorced,United States,United States,71830,$60K-$100K,False,False,,False,,,,0,0,0
aria_cust_001046,Individual,1,,,,,,32.4,30-39,F,Divorced,United States,United States,52815,$30K-$60K,False,False,,False,3.5,10770.403846153846,46671.75,1,1,0
aria_cust_001047,Individual,1,,,,,,69.6,60-69,M,Married,United States,United States,83635,$60K-$100K,False,False,,False,1.807692307692308,4462.461538461538,19337.33333333333,1,1,0
aria_cust_001048,Individual,1,,,,,,50.2,50-59,M,Married,Mexico,Mexico,48430,$30K-$60K,False,False,,False,2.3076923076923075,6341.346153846154,27479.166666666668,1,0,0
aria_cust_001049,Individual,1,,,,,,21.8,18-29,F,Married,United States,United States,78948,$60K-$100K,False,False,,False,2.519230769230769,7422.711538461538,32165.08333333333,1,1,0
